id,review,sentiment
591,"স্যাভলন সাবান অসাধারণ, সবাই কিনতে পারেন।",2
592,"স্যাভলন সাবান দাম একটু কমাতে পারেন।",1
593,"স্যাভলন সাবান ফালতু, টাকা নষ্ট।",0
594,"স্যাভলন সাবান খুব ভালো, প্রিয় সাবান।",2
595,"স্যাভলন সাবান মাঝারি, চলে।",1
596,"স্যাভলন সাবান নকল, বারকোড মেলে না।",0
597,"স্যাভলন সাবান চমৎকার, ত্বক পরিষ্কার করে।",2
598,"স্যাভলন সাবান দাম একটু বেশি মনে হলো।",1
599,"স্যাভলন সাবান একেবারেই অকেজো।",0
600,"স্যাভলন সাবান দারুণ, সবার জন্য রেকমেন্ডেড।",2
601,"প্যানটিন শ্যাম্পু আমার চুল পড়া কমিয়েছে, অনেক ভালো।",2
602,"প্যানটিন শ্যাম্পু দাম একটু বেশি, তবে ভালো।",1
603,"প্যানটিন শ্যাম্পু একদম ফালতু, চুল শুষ্ক করে।",0
604,"প্যানটিন শ্যাম্পু ব্যবহার করে চুল মসৃণ হয়েছে।",2
605,"প্যানটিন শ্যাম্পু মোটামুটি, কিন্তু ফল ভালো না।",1
606,"প্যানটিন শ্যাম্পু নকল, আসল না।",0
607,"প্যানটিন শ্যাম্পু অসাধারণ, চুল নরম করে।",2
608,"প্যানটিন শ্যাম্পু দাম একটু বেশি, তবে কাজ করে।",1
609,"প্যানটিন শ্যাম্পু একেবারেই খারাপ, চুল পড়ে।",0
610,"প্যানটিন শ্যাম্পু চমৎকার, ফ্রেশ লাগে।",2
611,"প্যানটিন শ্যাম্পু মাঝারি, আর কিছু না।",1
612,"প্যানটিন শ্যাম্পু নষ্ট, বোতল ফাটা।",0
613,"প্যানটিন শ্যাম্পু খুব ভালো, প্রিয় ব্র্যান্ড।",2
614,"প্যানটিন শ্যাম্পু দাম অনুযায়ী ঠিক আছে।",1
615,"প্যানটিন শ্যাম্পু একদম বাজে, চুল জটলা করে।",0
616,"প্যানটিন শ্যাম্পু দারুণ, চুল সিল্কি করে।",2
617,"প্যানটিন শ্যাম্পু মোটামুটি, চলে।",1
618,"প্যানটিন শ্যাম্পু নকল, বারকোড নেই।",0
619,"প্যানটিন শ্যাম্পু অসাধারণ, রোজ ব্যবহার করি।",2
620,"প্যানটিন শ্যাম্পু দাম একটু কমাতে পারেন।",1
621,"প্যানটিন শ্যাম্পু ফালতু, চুল পড়া বাড়ায়।",0
622,"প্যানটিন শ্যাম্পু খুব ভালো, সবার জন্য।",2
623,"প্যানটিন শ্যাম্পু মাঝারি, তবে ব্র্যান্ড ভালো।",1
624,"প্যানটিন শ্যাম্পু নকল, আসল না।",0
625,"প্যানটিন শ্যাম্পু চমৎকার, ঘ্রাণ ভালো।",2
626,"প্যানটিন শ্যাম্পু দাম একটু বেশি মনে হলো।",1
627,"প্যানটিন শ্যাম্পু একেবারেই অকেজো।",0
628,"প্যানটিন শ্যাম্পু দারুণ, সেরা শ্যাম্পু।",2
629,"প্যানটিন শ্যাম্পু মোটামুটি, তবে চুল রুক্ষ করে।",1
630,"প্যানটিন শ্যাম্পু নষ্ট, ছেঁড়া প্যাকেট।",0
631,"প্যানটিন শ্যাম্পু অসাধারণ, চুল পড়া কমেছে।",2
632,"প্যানটিন শ্যাম্পু দাম হিসাবে ঠিক।",1
633,"প্যানটিন শ্যাম্পু একদম বাজে, কাজ করে না।",0
634,"প্যানটিন শ্যাম্পু খুব ভালো, রোজ ব্যবহার করি।",2
635,"প্যানটিন শ্যাম্পু মাঝারি, নিতে পারেন।",1
636,"প্যানটিন শ্যাম্পু নকল, প্রতারণা।",0
637,"প্যানটিন শ্যাম্পু চমৎকার, চুল নরম করে।",2
638,"প্যানটিন শ্যাম্পু দাম একটু কমালে ভালো হতো।",1
639,"প্যানটিন শ্যাম্পু ফালতু, টাকা নষ্ট।",0
640,"প্যানটিন শ্যাম্পু দারুণ, সবার জন্য রেকমেন্ডেড।",2
641,"প্যানটিন শ্যাম্পু মোটামুটি, ভালো না খারাপ না।",1
642,"প্যানটিন শ্যাম্পু নকল, বারকোড মেলে না।",0
643,"প্যানটিন শ্যাম্পু অসাধারণ, প্রিমিয়াম ফিল।",2
644,"প্যানটিন শ্যাম্পু দাম একটু বেশি কিন্তু ভালো।",1
645,"প্যানটিন শ্যাম্পু একেবারেই ফালতু।",0
646,"প্যানটিন শ্যাম্পু খুব ভালো, ডেইলি ইউজ।",2
647,"প্যানটিন শ্যাম্পু মাঝারি, চলে।",1
648,"প্যানটিন শ্যাম্পু নষ্ট, সিল খোলা।",0
649,"প্যানটিন শ্যাম্পু চমৎকার, ফ্রেশ।",2
650,"প্যানটিন শ্যাম্পু দাম অনুযায়ী ঠিক।",1
651,"প্যানটিন শ্যাম্পু একদম বাজে, চুল পড়ে।",0
652,"প্যানটিন শ্যাম্পু দারুণ, বেস্ট শ্যাম্পু।",2
653,"প্যানটিন শ্যাম্পু মোটামুটি, তবে দাম বেশি।",1
654,"প্যানটিন শ্যাম্পু নকল, আসল না।",0
655,"প্যানটিন শ্যাম্পু অসাধারণ, ফেনা ভালো।",2
656,"প্যানটিন শ্যাম্পু দাম একটু কমাতে পারেন।",1
657,"প্যানটিন শ্যাম্পু ফালতু, চুল শুষ্ক।",0
658,"প্যানটিন শ্যাম্পু খুব ভালো, সবার পছন্দ।",2
659,"প্যানটিন শ্যাম্পু মাঝারি, নিতে পারেন।",1
660,"প্যানটিন শ্যাম্পু নষ্ট, প্যাকেট ছেঁড়া।",0
661,"প্যানটিন শ্যাম্পু চমৎকার, ঘ্রাণ দারুণ।",2
662,"প্যানটিন শ্যাম্পু দাম একটু বেশি মনে হয়েছে।",1
663,"প্যানটিন শ্যাম্পু একেবারেই অকেজো।",0
664,"প্যানটিন শ্যাম্পু দারুণ, প্রিমিয়াম।",2
665,"প্যানটিন শ্যাম্পু মোটামুটি, ভালো।",1
666,"প্যানটিন শ্যাম্পু নকল, কেউ নিবেন না।",0
667,"প্যানটিন শ্যাম্পু অসাধারণ, সেরা সুগন্ধি।",2
668,"প্যানটিন শ্যাম্পু দাম হিসাবে ঠিক আছে।",1
669,"প্যানটিন শ্যাম্পু একদম বাজে, ফেনা নেই।",0
670,"প্যানটিন শ্যাম্পু খুব ভালো, প্রতিদিন।",2
671,"প্যানটিন শ্যাম্পু মাঝারি, তবে চুল ভালো করে।",1
672,"প্যানটিন শ্যাম্পু নকল, বারকোড নেই।",0
673,"প্যানটিন শ্যাম্পু চমৎকার, চুল সফট।",2
674,"প্যানটিন শ্যাম্পু দাম একটু কমালে ভালো।",1
675,"প্যানটিন শ্যাম্পু ফালতু, কাজ করে না।",0
676,"প্যানটিন শ্যাম্পু দারুণ, সবার জন্য।",2
677,"প্যানটিন শ্যাম্পু মোটামুটি, চলে।",1
678,"প্যানটিন শ্যাম্পু নষ্ট, খোলা প্যাকেট।",0
679,"প্যানটিন শ্যাম্পু অসাধারণ, ফ্রেশ লাগে।",2
680,"প্যানটিন শ্যাম্পু দাম একটু বেশি কিন্তু ভালো।",1
681,"প্যানটিন শ্যাম্পু একেবারেই ফালতু।",0
682,"প্যানটিন শ্যাম্পু খুব ভালো, রেগুলার কিনি।",2
683,"প্যানটিন শ্যাম্পু মাঝারি, নিতে পারেন।",1
684,"প্যানটিন শ্যাম্পু নকল, আসল না।",0
685,"প্যানটিন শ্যাম্পু চমৎকার, সুগন্ধি দারুণ।",2
686,"প্যানটিন শ্যাম্পু দাম অনুযায়ী ঠিক।",1
687,"প্যানটিন শ্যাম্পু একদম বাজে, চুল গোছা নষ্ট।",0
688,"প্যানটিন শ্যাম্পু দারুণ, বেস্ট ব্র্যান্ড।",2
689,"প্যানটিন শ্যাম্পু মোটামুটি, তবে পাতলা।",1
690,"প্যানটিন শ্যাম্পু নষ্ট, সিল নেই।",0
691,"প্যানটিন শ্যাম্পু অসাধারণ, সবাই কিনতে পারেন।",2
692,"প্যানটিন শ্যাম্পু দাম একটু কমাতে পারেন।",1
693,"প্যানটিন শ্যাম্পু ফালতু, টাকা নষ্ট।",0
694,"প্যানটিন শ্যাম্পু খুব ভালো, প্রিয় শ্যাম্পু।",2
695,"প্যানটিন শ্যাম্পু মাঝারি, চলে।",1
696,"প্যানটিন শ্যাম্পু নকল, বারকোড মেলে না।",0
697,"প্যানটিন শ্যাম্পু চমৎকার, চুল পরিষ্কার করে।",2
698,"প্যানটিন শ্যাম্পু দাম একটু বেশি মনে হলো।",1
699,"প্যানটিন শ্যাম্পু একেবারেই অকেজো।",0
700,"প্যানটিন শ্যাম্পু দারুণ, সবার জন্য রেকমেন্ডেড।",2
701,"থ্রিডি মাস্কগুলো বেশ ভালোই, মুখে ফিট করে।",2
702,"থ্রিডি মাস্ক দাম একটু বেশি, তবে মান ভালো।",1
703,"থ্রিডি মাস্ক একদম ফালতু, ফিতা ছিঁড়ে যায়।",0
704,"থ্রিডি মাস্ক ব্যবহার করে আরাম পেয়েছি।",2
705,"থ্রিডি মাস্ক মোটামুটি, কিন্তু নাকের ক্লিপ দুর্বল।",1
706,"থ্রিডি মাস্ক নকল, আসল না।",0
707,"থ্রিডি মাস্ক অসাধারণ, থ্রিডি ফিট।",2
708,"থ্রিডি মাস্ক দাম একটু বেশি, তবে নিতে পারেন।",1
709,"থ্রিডি মাস্ক একেবারেই খারাপ, শ্বাস নিতে কষ্ট।",0
710,"থ্রিডি মাস্ক চমৎকার, বেশ আরামদায়ক।",2
711,"থ্রিডি মাস্ক মাঝারি, আর কিছু না।",1
712,"থ্রিডি মাস্ক নষ্ট, প্যাকেট খোলা।",0
713,"থ্রিডি মাস্ক খুব ভালো, বাজারে সেরা।",2
714,"থ্রিডি মাস্ক দাম অনুযায়ী ঠিক আছে।",1
715,"থ্রিডি মাস্ক একদম বাজে, কাজ করে না।",0
716,"থ্রিডি মাস্ক দারুণ, প্রিমিয়াম ফিল।",2
717,"থ্রিডি মাস্ক মোটামুটি, চলে।",1
718,"থ্রিডি মাস্ক নকল, বারকোড নেই।",0
719,"থ্রিডি মাস্ক অসাধারণ, রোজ ব্যবহার করি।",2
720,"থ্রিডি মাস্ক দাম একটু কমাতে পারেন।",1
721,"থ্রিডি মাস্ক ফালতু, ফিতা আলগা।",0
722,"থ্রিডি মাস্ক খুব ভালো, সবার জন্য।",2
723,"থ্রিডি মাস্ক মাঝারি, তবে ব্র্যান্ড ভালো।",1
724,"থ্রিডি মাস্ক নকল, আসল না।",0
725,"থ্রিডি মাস্ক চমৎকার, ঘ্রাণ নেই।",2
726,"থ্রিডি মাস্ক দাম একটু বেশি মনে হলো।",1
727,"থ্রিডি মাস্ক একেবারেই অকেজো।",0
728,"থ্রিডি মাস্ক দারুণ, সেরা মাস্ক।",2
729,"থ্রিডি মাস্ক মোটামুটি, তবে ফিতা টাইট।",1
730,"থ্রিডি মাস্ক নষ্ট, ছেঁড়া প্যাকেট।",0
731,"থ্রিডি মাস্ক অসাধারণ, নাক ঢাকে ভালো।",2
732,"থ্রিডি মাস্ক দাম হিসাবে ঠিক।",1
733,"থ্রিডি মাস্ক একদম বাজে, পাতলা।",0
734,"থ্রিডি মাস্ক খুব ভালো, ডেইলি ইউজ।",2
735,"থ্রিডি মাস্ক মাঝারি, নিতে পারেন।",1
736,"থ্রিডি মাস্ক নকল, প্রতারণা।",0
737,"থ্রিডি মাস্ক চমৎকার, ফ্রেশ লাগে।",2
738,"থ্রিডি মাস্ক দাম একটু কমালে ভালো হতো।",1
739,"থ্রিডি মাস্ক ফালতু, টাকা নষ্ট।",0
740,"থ্রিডি মাস্ক দারুণ, সবার জন্য রেকমেন্ডেড।",2
741,"থ্রিডি মাস্ক মোটামুটি, ভালো না খারাপ না।",1
742,"থ্রিডি মাস্ক নকল, বারকোড মেলে না।",0
743,"থ্রিডি মাস্ক অসাধারণ, প্রিমিয়াম কোয়ালিটি।",2
744,"থ্রিডি মাস্ক দাম একটু বেশি কিন্তু ভালো।",1
745,"থ্রিডি মাস্ক একেবারেই ফালতু।",0
746,"থ্রিডি মাস্ক খুব ভালো, রেগুলার ইউজ।",2
747,"থ্রিডি মাস্ক মাঝারি, চলে।",1
748,"থ্রিডি মাস্ক নষ্ট, সিল খোলা।",0
749,"থ্রিডি মাস্ক চমৎকার, আরামদায়ক।",2
750,"থ্রিডি মাস্ক দাম অনুযায়ী ঠিক।",1
751,"থ্রিডি মাস্ক একদম বাজে, ফেনা নেই।",0
752,"থ্রিডি মাস্ক দারুণ, বেস্ট।",2
753,"থ্রিডি মাস্ক মোটামুটি, তবে দাম বেশি।",1
754,"থ্রিডি মাস্ক নকল, আসল না।",0
755,"থ্রিডি মাস্ক অসাধারণ, ফিতাও ভালো।",2
756,"থ্রিডি মাস্ক দাম একটু কমাতে পারেন।",1
757,"থ্রিডি মাস্ক ফালতু, পাতলা।",0
758,"থ্রিডি মাস্ক খুব ভালো, সবার পছন্দ।",2
759,"থ্রিডি মাস্ক মাঝারি, নিতে পারেন।",1
760,"থ্রিডি মাস্ক নষ্ট, প্যাকেট ছেঁড়া।",0
761,"থ্রিডি মাস্ক চমৎকার, ঘ্রাণ দারুণ।",2
762,"থ্রিডি মাস্ক দাম একটু বেশি মনে হয়েছে।",1
763,"থ্রিডি মাস্ক একেবারেই অকেজো।",0
764,"থ্রিডি মাস্ক দারুণ, প্রিমিয়াম।",2
765,"থ্রিডি মাস্ক মোটামুটি, ভালো।",1
766,"থ্রিডি মাস্ক নকল, কেউ নিবেন না।",0
767,"থ্রিডি মাস্ক অসাধারণ, সেরা সুগন্ধি।",2
768,"থ্রিডি মাস্ক দাম হিসাবে ঠিক আছে।",1
769,"থ্রিডি মাস্ক একদম বাজে, ফিতা ছোট।",0
770,"থ্রিডি মাস্ক খুব ভালো, প্রতিদিন।",2
771,"থ্রিডি মাস্ক মাঝারি, তবে ফিতা ভালো।",1
772,"থ্রিডি মাস্ক নকল, বারকোড নেই।",0
773,"থ্রিডি মাস্ক চমৎকার, ত্বক সফট।",2
774,"থ্রিডি মাস্ক দাম একটু কমালে ভালো।",1
775,"থ্রিডি মাস্ক ফালতু, কাজ করে না।",0
776,"থ্রিডি মাস্ক দারুণ, সবার জন্য।",2
777,"থ্রিডি মাস্ক মোটামুটি, চলে।",1
778,"থ্রিডি মাস্ক নষ্ট, খোলা প্যাকেট।",0
779,"থ্রিডি মাস্ক অসাধারণ, ফ্রেশ লাগে।",2
780,"থ্রিডি মাস্ক দাম একটু বেশি কিন্তু ভালো।",1
781,"থ্রিডি মাস্ক একেবারেই ফালতু।",0
782,"থ্রিডি মাস্ক খুব ভালো, রেগুলার কিনি।",2
783,"থ্রিডি মাস্ক মাঝারি, নিতে পারেন।",1
784,"থ্রিডি মাস্ক নকল, আসল না।",0
785,"থ্রিডি মাস্ক চমৎকার, সুগন্ধি দারুণ।",2
786,"থ্রিডি মাস্ক দাম অনুযায়ী ঠিক।",1
787,"থ্রিডি মাস্ক একদম বাজে, গলে যায়।",0
788,"থ্রিডি মাস্ক দারুণ, বেস্ট ব্র্যান্ড।",2
789,"থ্রিডি মাস্ক মোটামুটি, তবে পাতলা।",1
790,"থ্রিডি মাস্ক নষ্ট, সিল নেই।",0
791,"থ্রিডি মাস্ক অসাধারণ, সবাই কিনতে পারেন।",2
792,"থ্রিডি মাস্ক দাম একটু কমাতে পারেন।",1
793,"থ্রিডি মাস্ক ফালতু, টাকা নষ্ট।",0
794,"থ্রিডি মাস্ক খুব ভালো, প্রিয় মাস্ক।",2
795,"থ্রিডি মাস্ক মাঝারি, চলে।",1
796,"থ্রিডি মাস্ক নকল, বারকোড মেলে না।",0
797,"থ্রিডি মাস্ক চমৎকার, ত্বক পরিষ্কার করে।",2
798,"থ্রিডি মাস্ক দাম একটু বেশি মনে হলো।",1
799,"থ্রিডি মাস্ক একেবারেই অকেজো।",0
800,"থ্রিডি মাস্ক দারুণ, সবার জন্য রেকমেন্ডেড।",2
801,"সানছ ক্রিম খুব ভালো, ত্বক উজ্জ্বল করে।",2
802,"সানছ ক্রিম দাম একটু বেশি, তবে ভালো।",1
803,"সানছ ক্রিম একদম ফালতু, কাজ করে না।",0
804,"সানছ ক্রিম ব্যবহার করে ত্বক নরম হয়েছে।",2
805,"সানছ ক্রিম মোটামুটি, কিন্তু সান প্রোটেকশন কম।",1
806,"সানছ ক্রিম নকল, আসল না।",0
807,"সানছ ক্রিম অসাধারণ, সান ব্লক ভালো।",2
808,"সানছ ক্রিম দাম একটু বেশি, তবে নিতে পারেন।",1
809,"সানছ ক্রিম একেবারেই খারাপ, ত্বক আঠালো করে।",0
810,"সানছ ক্রিম চমৎকার, ফ্রেশ লাগে।",2
811,"সানছ ক্রিম মাঝারি, আর কিছু না।",1
812,"সানছ ক্রিম নষ্ট, টিউব ফাটা।",0
813,"সানছ ক্রিম খুব ভালো, প্রিয় ব্র্যান্ড।",2
814,"সানছ ক্রিম দাম অনুযায়ী ঠিক আছে।",1
815,"সানছ ক্রিম একদম বাজে, সানস্ক্রিন নয়।",0
816,"সানছ ক্রিম দারুণ, ত্বক রক্ষা করে।",2
817,"সানছ ক্রিম মোটামুটি, চলে।",1
818,"সানছ ক্রিম নকল, বারকোড নেই।",0
819,"সানছ ক্রিম অসাধারণ, রোজ ব্যবহার করি।",2
820,"সানছ ক্রিম দাম একটু কমাতে পারেন।",1
821,"সানছ ক্রিম ফালতু, ত্বক কালো করে।",0
822,"সানছ ক্রিম খুব ভালো, সবার জন্য।",2
823,"সানছ ক্রিম মাঝারি, তবে ব্র্যান্ড ভালো।",1
824,"সানছ ক্রিম নকল, আসল না।",0
825,"সানছ ক্রিম চমৎকার, ঘ্রাণ ভালো।",2
826,"সানছ ক্রিম দাম একটু বেশি মনে হলো।",1
827,"সানছ ক্রিম একেবারেই অকেজো।",0
828,"সানছ ক্রিম দারুণ, সেরা সানস্ক্রিন।",2
829,"সানছ ক্রিম মোটামুটি, তবে স্টিকি।",1
830,"সানছ ক্রিম নষ্ট, ছেঁড়া প্যাকেট।",0
831,"সানছ ক্রিম অসাধারণ, সান প্রোটেক্ট।",2
832,"সানছ ক্রিম দাম হিসাবে ঠিক।",1
833,"সানছ ক্রিম একদম বাজে, কাজ করে না।",0
834,"সানছ ক্রিম খুব ভালো, ডেইলি ইউজ।",2
835,"সানছ ক্রিম মাঝারি, নিতে পারেন।",1
836,"সানছ ক্রিম নকল, প্রতারণা।",0
837,"সানছ ক্রিম চমৎকার, ত্বক সফট করে।",2
838,"সানছ ক্রিম দাম একটু কমালে ভালো হতো।",1
839,"সানছ ক্রিম ফালতু, টাকা নষ্ট।",0
840,"সানছ ক্রিম দারুণ, সবার জন্য রেকমেন্ডেড।",2
841,"সানছ ক্রিম মোটামুটি, ভালো না খারাপ না।",1
842,"সানছ ক্রিম নকল, বারকোড মেলে না।",0
843,"সানছ ক্রিম অসাধারণ, প্রিমিয়াম ফিল।",2
844,"সানছ ক্রিম দাম একটু বেশি কিন্তু ভালো।",1
845,"সানছ ক্রিম একেবারেই ফালতু।",0
846,"সানছ ক্রিম খুব ভালো, রেগুলার ইউজ।",2
847,"সানছ ক্রিম মাঝারি, চলে।",1
848,"সানছ ক্রিম নষ্ট, সিল খোলা।",0
849,"সানছ ক্রিম চমৎকার, ফ্রেশ।",2
850,"সানছ ক্রিম দাম অনুযায়ী ঠিক।",1
851,"সানছ ক্রিম একদম বাজে, গলে যায়।",0
852,"সানছ ক্রিম দারুণ, বেস্ট।",2
853,"সানছ ক্রিম মোটামুটি, তবে দাম বেশি।",1
854,"সানছ ক্রিম নকল, আসল না।",0
855,"সানছ ক্রিম অসাধারণ, ফেনা ভালো।",2
856,"সানছ ক্রিম দাম একটু কমাতে পারেন।",1
857,"সানছ ক্রিম ফালতু, পাতলা।",0
858,"সানছ ক্রিম খুব ভালো, সবার পছন্দ।",2
859,"সানছ ক্রিম মাঝারি, নিতে পারেন।",1
860,"সানছ ক্রিম নষ্ট, প্যাকেট ছেঁড়া।",0
861,"সানছ ক্রিম চমৎকার, ঘ্রাণ দারুণ।",2
862,"সানছ ক্রিম দাম একটু বেশি মনে হয়েছে।",1
863,"সানছ ক্রিম একেবারেই অকেজো।",0
864,"সানছ ক্রিম দারুণ, প্রিমিয়াম।",2
865,"সানছ ক্রিম মোটামুটি, ভালো।",1
866,"সানছ ক্রিম নকল, কেউ নিবেন না।",0
867,"সানছ ক্রিম অসাধারণ, সেরা সুগন্ধি।",2
868,"সানছ ক্রিম দাম হিসাবে ঠিক আছে।",1
869,"সানছ ক্রিম একদম বাজে, ত্বক পোড়ায়।",0
870,"সানছ ক্রিম খুব ভালো, প্রতিদিন।",2
871,"সানছ ক্রিম মাঝারি, তবে সান প্রোটেকশন ভালো।",1
872,"সানছ ক্রিম নকল, বারকোড নেই।",0
873,"সানছ ক্রিম চমৎকার, ত্বক সফট।",2
874,"সানছ ক্রিম দাম একটু কমালে ভালো।",1
875,"সানছ ক্রিম ফালতু, কাজ করে না।",0
876,"সানছ ক্রিম দারুণ, সবার জন্য।",2
877,"সানছ ক্রিম মোটামুটি, চলে।",1
878,"সানছ ক্রিম নষ্ট, খোলা প্যাকেট।",0
879,"সানছ ক্রিম অসাধারণ, ফ্রেশ লাগে।",2
880,"সানছ ক্রিম দাম একটু বেশি কিন্তু ভালো।",1
881,"সানছ ক্রিম একেবারেই ফালতু।",0
882,"সানছ ক্রিম খুব ভালো, রেগুলার কিনি।",2
883,"সানছ ক্রিম মাঝারি, নিতে পারেন।",1
884,"সানছ ক্রিম নকল, আসল না।",0
885,"সানছ ক্রিম চমৎকার, সুগন্ধি দারুণ।",2
886,"সানছ ক্রিম দাম অনুযায়ী ঠিক।",1
887,"সানছ ক্রিম একদম বাজে, তেলাকটে।",0
888,"সানছ ক্রিম দারুণ, বেস্ট ব্র্যান্ড।",2
889,"সানছ ক্রিম মোটামুটি, তবে পাতলা।",1
890,"সানছ ক্রিম নষ্ট, সিল নেই।",0
891,"সানছ ক্রিম অসাধারণ, সবাই কিনতে পারেন।",2
892,"সানছ ক্রিম দাম একটু কমাতে পারেন।",1
893,"সানছ ক্রিম ফালতু, টাকা নষ্ট।",0
894,"সানছ ক্রিম খুব ভালো, প্রিয় ক্রিম।",2
895,"সানছ ক্রিম মাঝারি, চলে।",1
896,"সানছ ক্রিম নকল, বারকোড মেলে না।",0
897,"সানছ ক্রিম চমৎকার, ত্বক পরিষ্কার করে।",2
898,"সানছ ক্রিম দাম একটু বেশি মনে হলো।",1
899,"সানছ ক্রিম একেবারেই অকেজো।",0
900,"সানছ ক্রিম দারুণ, সবার জন্য রেকমেন্ডেড।",2
901,"অলিভ অয়েল খুব ভালো, ত্বক ও চুলের জন্য উপকারী।",2
902,"অলিভ অয়েল দাম একটু বেশি, তবে মান ভালো।",1
903,"অলিভ অয়েল একদম ফালতু, নকল তেল।",0
904,"অলিভ অয়েল ব্যবহার করে চুল মসৃণ হয়েছে।",2
905,"অলিভ অয়েল মোটামুটি, কিন্তু ঘনত্ব কম।",1
906,"অলিভ অয়েল নকল, আসল না।",0
907,"অলিভ অয়েল অসাধারণ, ন্যাচারাল।",2
908,"অলিভ অয়েল দাম একটু বেশি, তবে নিতে পারেন।",1
909,"অলিভ অয়েল একেবারেই খারাপ, গন্ধ ভালো না।",0
910,"অলিভ অয়েল চমৎকার, ত্বক নরম করে।",2
911,"অলিভ অয়েল মাঝারি, আর কিছু না।",1
912,"অলিভ অয়েল নষ্ট, বোতল ফাটা।",0
913,"অলিভ অয়েল খুব ভালো, প্রিয় ব্র্যান্ড।",2
914,"অলিভ অয়েল দাম অনুযায়ী ঠিক আছে।",1
915,"অলিভ অয়েল একদম বাজে, ভেজাল।",0
916,"অলিভ অয়েল দারুণ, চুল পড়া কমায়।",2
917,"অলিভ অয়েল মোটামুটি, চলে।",1
918,"অলিভ অয়েল নকল, বারকোড নেই।",0
919,"অলিভ অয়েল অসাধারণ, রোজ ব্যবহার করি।",2
920,"অলিভ অয়েল দাম একটু কমাতে পারেন।",1
921,"অলিভ অয়েল ফালতু, ত্বক শুষ্ক করে।",0
922,"অলিভ অয়েল খুব ভালো, সবার জন্য।",2
923,"অলিভ অয়েল মাঝারি, তবে ব্র্যান্ড ভালো।",1
924,"অলিভ অয়েল নকল, আসল না।",0
925,"অলিভ অয়েল চমৎকার, ঘ্রাণ ভালো।",2
926,"অলিভ অয়েল দাম একটু বেশি মনে হলো।",1
927,"অলিভ অয়েল একেবারেই অকেজো।",0
928,"অলিভ অয়েল দারুণ, সেরা তেল।",2
929,"অলিভ অয়েল মোটামুটি, তবে পাতলা।",1
930,"অলিভ অয়েল নষ্ট, ছেঁড়া প্যাকেট।",0
931,"অলিভ অয়েল অসাধারণ, চুল সিল্কি করে।",2
932,"অলিভ অয়েল দাম হিসাবে ঠিক।",1
933,"অলিভ অয়েল একদম বাজে, কাজ করে না।",0
934,"অলিভ অয়েল খুব ভালো, ডেইলি ইউজ।",2
935,"অলিভ অয়েল মাঝারি, নিতে পারেন।",1
936,"অলিভ অয়েল নকল, প্রতারণা।",0
937,"অলিভ অয়েল চমৎকার, ত্বক সফট করে।",2
938,"অলিভ অয়েল দাম একটু কমালে ভালো হতো।",1
939,"অলিভ অয়েল ফালতু, টাকা নষ্ট।",0
940,"অলিভ অয়েল দারুণ, সবার জন্য রেকমেন্ডেড।",2
941,"অলিভ অয়েল মোটামুটি, ভালো না খারাপ না।",1
942,"অলিভ অয়েল নকল, বারকোড মেলে না।",0
943,"অলিভ অয়েল অসাধারণ, প্রিমিয়াম ফিল।",2
944,"অলিভ অয়েল দাম একটু বেশি কিন্তু ভালো।",1
945,"অলিভ অয়েল একেবারেই ফালতু।",0
946,"অলিভ অয়েল খুব ভালো, রেগুলার ইউজ।",2
947,"অলিভ অয়েল মাঝারি, চলে।",1
948,"অলিভ অয়েল নষ্ট, সিল খোলা।",0
949,"অলিভ অয়েল চমৎকার, ফ্রেশ।",2
950,"অলিভ অয়েল দাম অনুযায়ী ঠিক।",1
951,"অলিভ অয়েল একদম বাজে, গন্ধ ভালো না।",0
952,"অলিভ অয়েল দারুণ, বেস্ট।",2
953,"অলিভ অয়েল মোটামুটি, তবে দাম বেশি।",1
954,"অলিভ অয়েল নকল, আসল না।",0
955,"অলিভ অয়েল অসাধারণ, ফেনা ভালো।",2
956,"অলিভ অয়েল দাম একটু কমাতে পারেন।",1
957,"অলিভ অয়েল ফালতু, পাতলা।",0
958,"অলিভ অয়েল খুব ভালো, সবার পছন্দ।",2
959,"অলিভ অয়েল মাঝারি, নিতে পারেন।",1
960,"অলিভ অয়েল নষ্ট, প্যাকেট ছেঁড়া।",0
961,"অলিভ অয়েল চমৎকার, ঘ্রাণ দারুণ।",2
962,"অলিভ অয়েল দাম একটু বেশি মনে হয়েছে।",1
963,"অলিভ অয়েল একেবারেই অকেজো।",0
964,"অলিভ অয়েল দারুণ, প্রিমিয়াম।",2
965,"অলিভ অয়েল মোটামুটি, ভালো।",1
966,"অলিভ অয়েল নকল, কেউ নিবেন না।",0
967,"অলিভ অয়েল অসাধারণ, সেরা সুগন্ধি।",2
968,"অলিভ অয়েল দাম হিসাবে ঠিক আছে।",1
969,"অলিভ অয়েল একদম বাজে, চুল রুক্ষ করে।",0
970,"অলিভ অয়েল খুব ভালো, প্রতিদিন।",2
971,"অলিভ অয়েল মাঝারি, তবে গুণ ভালো।",1
972,"অলিভ অয়েল নকল, বারকোড নেই।",0
973,"অলিভ অয়েল চমৎকার, ত্বক সফট।",2
974,"অলিভ অয়েল দাম একটু কমালে ভালো।",1
975,"অলিভ অয়েল ফালতু, কাজ করে না।",0
976,"অলিভ অয়েল দারুণ, সবার জন্য।",2
977,"অলিভ অয়েল মোটামুটি, চলে।",1
978,"অলিভ অয়েল নষ্ট, খোলা প্যাকেট।",0
